,User,Date,Tweet,Tweets Ago,Positive,Negative,Neutral,Compound
245,CNN,Wed Jan 10 16:20:08 +0000 2018,"President Trump is holding a Cabinet meeting, and a press conference with the prime minister of Norway after a day… https://t.co/z9cZiHrsmX",46,0.0,1.0,0.0,0.0
246,CNN,Wed Jan 10 16:10:05 +0000 2018,White House aides have been told to decide before the end of January whether they intend to leave the administratio… https://t.co/dM5P6H3JyA,47,0.0,0.943,0.057,-0.0516
247,CNN,Wed Jan 10 16:00:07 +0000 2018,"Two musicians have cut business ties with H&amp;M after the fashion retailer used a young black model to promote a ""coo… https://t.co/FTk3K01dxh",48,0.115,0.793,0.093,0.128
248,CNN,Wed Jan 10 15:54:07 +0000 2018,"""This f------ idiot is the president. It's The Emperor's New Clothes -- the guy is a f------ fool... our baby-in-ch… https://t.co/z9v1eWjLXv",49,0.0,0.852,0.148,-0.5106
249,CNN,Wed Jan 10 15:44:22 +0000 2018,The single most important line from President Trump's Tuesday talk-a-thon | Analysis by @CillizzaCNN… https://t.co/T0TBywSQET,50,0.139,0.861,0.0,0.2716
250,CNN,Wed Jan 10 15:33:11 +0000 2018,A Republican Kansas lawmaker has stepped down from a leadership position after he said African-Americans were more… https://t.co/7k5FqeMyfH,51,0.0,1.0,0.0,0.0
251,CNN,Wed Jan 10 15:23:01 +0000 2018,"Sheriff Joe Arpaio on DACA: If President Trump supports it, I will https://t.co/3nLHRBvLeB https://t.co/6Ed2sx1PC2",52,0.172,0.828,0.0,0.3612
252,CNN,Wed Jan 10 15:11:24 +0000 2018,This is what the what PyeongChang 2018 Winter Olympics medal table will look like without Russia https://t.co/5iPxtg7XJc,53,0.272,0.728,0.0,0.6808
253,CNN,Wed Jan 10 14:52:04 +0000 2018,"Steve Bannon and the never Trumpers should stop fighting -- and back the President, @carriesheffield writes for… https://t.co/sog3dlSIRv",54,0.093,0.785,0.123,-0.1561
254,CNN,Wed Jan 10 14:46:02 +0000 2018,"RT @CNNnewsroom: ""I think a wall, as the President has described it at times, is actually ridiculous"" says Sen. Tammy Baldwin while stressi…",55,0.0,0.894,0.106,-0.3612
255,CNN,Wed Jan 10 14:42:17 +0000 2018,"Facebook is shutting down M, an automated personal assistant once thought to be a text-based answer to services lik… https://t.co/9Qeof6Xbii",56,0.0,1.0,0.0,0.0
256,CNN,Wed Jan 10 14:30:50 +0000 2018,"Steve Bannon, former chief strategist to President Trump, has stepped down from Breitbart, the far-right website he… https://t.co/ICg4qbIjDE",57,0.0,1.0,0.0,0.0
257,CNN,Wed Jan 10 14:15:06 +0000 2018,"Part of an oil tanker that has been ablaze for days off the coast of Shanghai exploded Wednesday, forcing rescue bo… https://t.co/FiB3jaKPsj",58,0.136,0.864,0.0,0.5106
258,CNN,Wed Jan 10 14:08:36 +0000 2018,President Trump signed a measure creating a new national historic park for Martin Luther King Jr. during a trip to… https://t.co/MfeLwmdZEW,59,0.115,0.885,0.0,0.296
259,CNN,Wed Jan 10 13:45:05 +0000 2018,The US will not be prepared to defend against possible Russian meddling in the 2018 midterm elections or the 2020 p… https://t.co/85g7V1hAgy,60,0.0,0.926,0.074,-0.1695
260,CNN,Wed Jan 10 13:35:11 +0000 2018,These images show the mudslide devastation in California https://t.co/f12hBFnhGk https://t.co/6VlvJn5Oo2,61,0.0,0.763,0.237,-0.4215
261,CNN,Wed Jan 10 13:25:05 +0000 2018,"Prosecutors in Myanmar have sought charges under its Official Secrets Act against two Reuters reporters, which coul… https://t.co/K9jZXtgwfD",62,0.0,0.89,0.11,-0.2732
262,CNN,Wed Jan 10 13:15:12 +0000 2018,Collegiate star says she told USA Gymnastics about abuse in 2015 https://t.co/jgZXmBG7wX https://t.co/T5pqMYhBcl,63,0.0,0.741,0.259,-0.6369
263,CNN,Wed Jan 10 13:05:06 +0000 2018,"The White House ""intends to destroy all state voter data"" collected for President Trump's dissolved voter fraud com… https://t.co/0EDmGF8mhJ",64,0.0,0.7,0.3,-0.8074
264,CNN,Wed Jan 10 12:55:35 +0000 2018,"A dog helps firefighters search through debris in Montecito, California. Mudslides caused by heavy rain have killed… https://t.co/4FlZz8nAxS",65,0.14,0.86,0.0,0.3818
265,CNN,Wed Jan 10 12:45:13 +0000 2018,"5 things for Wednesday:

- Immigration
- Gerrymandering
- Russia investigation
- California mudslides
- Caribbean e… https://t.co/8i99Z3l7fE",66,0.0,1.0,0.0,0.0
266,CNN,Wed Jan 10 12:36:17 +0000 2018,Luciana Vega is an 11-year-old Chilean-American girl who dreams of being the first person to walk on Mars. And she'… https://t.co/klN64I6rWZ,67,0.119,0.881,0.0,0.4019
267,CNN,Wed Jan 10 12:25:48 +0000 2018,"A man who was involved with neo-Nazi groups and who attended a ""Unite the Right"" rally in Charlottesville has been… https://t.co/8s1z91sEJh",68,0.0,1.0,0.0,0.0
268,CNN,Wed Jan 10 12:12:09 +0000 2018,"Weeks after devastating fires tore through Southern California, heavy rains sent mudslides rolling down hillsides i… https://t.co/6ExnnBZFUj",69,0.0,0.788,0.212,-0.6486
269,CNN,Wed Jan 10 12:08:09 +0000 2018,"Russia is hindering the fight against ISIS in Syria, an official from the US-led coalition fighting ISIS says… https://t.co/czet52ti5R",70,0.0,0.769,0.231,-0.6249
270,CNN,Wed Jan 10 11:56:52 +0000 2018,"The Trump administration has eliminated or replaced references to climate change, renewable energy and similar topi… https://t.co/iLNQ7XTaXh",71,0.116,0.884,0.0,0.2732
271,CNN,Wed Jan 10 11:55:52 +0000 2018,It's a complicated political question: How can the GOP give President Trump a win on the wall without alienating De… https://t.co/kSKhWOxs4a,72,0.174,0.826,0.0,0.5859
272,CNN,Wed Jan 10 11:44:05 +0000 2018,Is the imperial presidency at risk under Trump? Historians say no | Analysis by @GregJKrieg https://t.co/8DDE8ZL9Nm https://t.co/QN6zOUsszV,73,0.0,0.765,0.235,-0.5106
273,CNN,Wed Jan 10 11:36:46 +0000 2018,"Should North Korea be at the Winter Olympics? 

""If it's going to help lead to better inter-Korean relations, or at… https://t.co/MGmjlrPuUG",74,0.228,0.772,0.0,0.6808
274,CNN,Wed Jan 10 11:24:42 +0000 2018,"Seoul may be willing to temporarily suspend sanctions in order to get North Korea to attend the Winter Games, South… https://t.co/6G6krhLMpY",75,0.0,0.897,0.103,-0.3182
275,CNN,Wed Jan 10 11:14:10 +0000 2018,"Nearly four years after MH370 disappeared, a private US firm has been awarded a ""no-find, no-fee"" contract to look… https://t.co/3U9vjqsAgs",76,0.131,0.777,0.092,0.2023
276,CNN,Wed Jan 10 11:05:10 +0000 2018,President Trump signed a measure creating a new national historic park for Martin Luther King Jr. during a trip to… https://t.co/R91eTTkv1j,77,0.115,0.885,0.0,0.296
277,CNN,Wed Jan 10 10:53:22 +0000 2018,"13 people killed in Southern California mudslides, weeks after deadly wildfires https://t.co/4k4BmWWnbF",78,0.0,0.71,0.29,-0.6705
278,CNN,Wed Jan 10 10:50:21 +0000 2018,"The state voter data collected for President Donald Trump's dissolved voter fraud commission will be destroyed, a d… https://t.co/RgSmRkNnd1",79,0.0,0.696,0.304,-0.7906
279,CNN,Wed Jan 10 10:49:49 +0000 2018,A majority of Americans had a favorable view of Oprah Winfrey in a March 2017 poll - but seven in 10 Americans said… https://t.co/PkChbkte2N,80,0.097,0.903,0.0,0.2617
280,CNN,Wed Jan 10 10:38:50 +0000 2018,Thousands of Southern Californians were ordered to evacuate amid fears that rainfall could trigger mudslides in reg… https://t.co/FdyWHP5EU8,81,0.0,0.859,0.141,-0.4215
281,CNN,Wed Jan 10 10:27:38 +0000 2018,"North Korea has agreed to send a delegation to next month's Winter Olympics in South Korea, including athletes, a c… https://t.co/v16y6h9svS",82,0.104,0.896,0.0,0.2732
282,CNN,Wed Jan 10 10:17:11 +0000 2018,This is what the what PyeongChang 2018 Winter Olympics medal table will look like without Russia https://t.co/kmCUdrHZ1k,83,0.272,0.728,0.0,0.6808
283,CNN,Wed Jan 10 10:12:15 +0000 2018,Google is bringing its voice assistant to a new gadget: smart speakers with screens https://t.co/XSqGGHZvcI #CES2018 https://t.co/TgeYDJZzWx,84,0.153,0.847,0.0,0.4019
284,CNN,Wed Jan 10 10:00:59 +0000 2018,"Self-driving cars are cruising the Las Vegas streets this week for #CES2018, and anyone can catch a ride… https://t.co/nT3wbrTdeW",85,0.0,1.0,0.0,0.0
285,CNN,Wed Jan 10 09:49:57 +0000 2018,Pizza Hut is working on self-driving delivery trucks https://t.co/1VRrJ1gVLo https://t.co/I9QgWxYBDY,86,0.0,1.0,0.0,0.0
286,CNN,Wed Jan 10 09:39:07 +0000 2018,"Facebook is shutting down M, an automated personal assistant once thought to be a text-based answer to services lik… https://t.co/GXdlWKph7b",87,0.0,1.0,0.0,0.0
287,CNN,Wed Jan 10 09:28:10 +0000 2018,"With the press of a button, LG Display's 65-inch screen rolls up like a yoga mat https://t.co/jBpdFnzvjd https://t.co/v8JpKAkZwV",88,0.143,0.857,0.0,0.3612
288,CNN,Wed Jan 10 09:14:43 +0000 2018,Firefighters conducted mudslide rescues in Southern California after the area was hit with more than 1.5 inches of… https://t.co/JjuQC366WX,89,0.113,0.887,0.0,0.3182
289,CNN,Wed Jan 10 09:01:02 +0000 2018,"With a net worth of more than $105 billion, Jeff Bezos is now the richest person in history https://t.co/7odjHAuhjU https://t.co/fTWnxiwWOF",90,0.238,0.762,0.0,0.6486
290,CNN,Wed Jan 10 09:00:14 +0000 2018,"North Korea may be sending athletes to the Winter Olympic Games in Pyeongchang. Here's how wrestling, rugby, ping-p… https://t.co/hSmOypzpbk",91,0.0,1.0,0.0,0.0
291,CNN,Wed Jan 10 09:00:10 +0000 2018,Some members of Congress plan to wear black during President Trump's first State of the Union address in a gesture… https://t.co/DC8sQJQoIS,92,0.0,1.0,0.0,0.0
292,CNN,Wed Jan 10 08:48:58 +0000 2018,"A burning and smoking iPhone battery forced the evacuation of an Apple store in Zurich, Switzerland… https://t.co/F271wJkhEm",93,0.0,0.833,0.167,-0.4588
293,CNN,Wed Jan 10 08:41:53 +0000 2018,Most PCs will get slower because of the fix to protect against a major microchip security flaw… https://t.co/cqZFVKI9pl,94,0.25,0.75,0.0,0.6124
294,CNN,Wed Jan 10 08:31:05 +0000 2018,Most PCs will get slower because of the fix to protect against a major microchip security flaw… https://t.co/kiV4SbNTzT,95,0.25,0.75,0.0,0.6124
295,CNN,Wed Jan 10 08:24:35 +0000 2018,This futuristic salon lets you preview hair colors virtually https://t.co/3G6Xa4zSKW https://t.co/hu2KxlSrtr,96,0.0,1.0,0.0,0.0
296,CNN,Wed Jan 10 08:14:28 +0000 2018,Israeli Prime Minister Netanyahu defends son after strip club recording airs on Israeli TV https://t.co/DXUykbjliH https://t.co/akjUv43ycU,97,0.0,1.0,0.0,0.0
297,CNN,Wed Jan 10 08:01:04 +0000 2018,"A burning and smoking iPhone battery forced the evacuation of an Apple store in Zurich, Switzerland… https://t.co/Hran6ziOhk",98,0.0,0.833,0.167,-0.4588
298,CNN,Wed Jan 10 07:54:37 +0000 2018,"Thailand’s prime minister sets up a cardboard cutout of himself at a press event, tells reporters to direct their q… https://t.co/XIzxfFZnP0",99,0.0,1.0,0.0,0.0
299,CNN,Wed Jan 10 07:43:37 +0000 2018,These 3 TVs could change how you watch movies https://t.co/4uGtn13AxG https://t.co/f14Bxc59Ui,100,0.0,1.0,0.0,0.0
300,Fox,Wed Jan 10 06:15:52 +0000 2018,"RT @kf: this is peak portland

also lolsob, wonder how the @portland_state CS department feels about this https://t.co/D4ja7Jinn7",1,0.0,1.0,0.0,0.0
301,Fox,Wed Jan 10 04:55:31 +0000 2018,"@MelissaKaulfuss @PranatiVyas haahahahhahahahahaha

oh dear

too good.",2,0.524,0.476,0.0,0.6705
302,Fox,Wed Jan 10 02:04:05 +0000 2018,"What in the living hell is this, @Portland_State? https://t.co/EjMwZxTPmW",3,0.0,0.635,0.365,-0.6808
303,Fox,Wed Jan 10 02:01:21 +0000 2018,"@kf @Portland_State what the fuck

I had mr peter blocked, so that’s telling too.",4,0.0,0.663,0.337,-0.6808
304,Fox,Wed Jan 10 00:55:37 +0000 2018,RT @msdanifernandez: You cannot call yourself a feminist if you do not believe women simply because they are coming forward about your frie…,5,0.0,1.0,0.0,0.0
305,Fox,Wed Jan 10 00:55:27 +0000 2018,"RT @thalestral: Boys can be feminine
Girls can be feminine
Trans boys can be feminine
Trans girls can be feminine
Trans folk can be feminin…",6,0.0,1.0,0.0,0.0
306,Fox,Wed Jan 10 00:15:18 +0000 2018,RT @EricaJoy: Tech peeps: Be aware that some of your coworkers that don't come from privileged backgrounds are making much more than their…,7,0.0,0.901,0.099,-0.3412
307,Fox,Wed Jan 10 00:12:51 +0000 2018,Organisations and individuals working on inclusion without an understanding of institutional inequality and structu… https://t.co/6e3ON45BiQ,8,0.0,1.0,0.0,0.0
308,Fox,Tue Jan 09 23:51:09 +0000 2018,@unsplash thank you! 🤗,9,0.583,0.417,0.0,0.4199
309,Fox,Tue Jan 09 22:38:08 +0000 2018,RT @HonestToddler: How come people who don’t believe in racism always believe in reverse racism? How does that work? That’s like believing…,10,0.083,0.632,0.285,-0.7941
310,Fox,Tue Jan 09 22:35:08 +0000 2018,"The tech industry—becoming more and more of a sexist parody of itself, every day! https://t.co/6c8KrCRM1K",11,0.0,1.0,0.0,0.0
311,Fox,Tue Jan 09 22:25:18 +0000 2018,"So @intercom released a new book which I’m going to inhale promptly, but the best thing about it is that they encou… https://t.co/3CmsTlW8cu",12,0.216,0.784,0.0,0.7783
312,Fox,Tue Jan 09 22:07:14 +0000 2018,RT @AngelaHanks: *chef’s kiss* https://t.co/E5HCwsoibJ,13,0.0,1.0,0.0,0.0
313,Fox,Tue Jan 09 22:04:40 +0000 2018,Excellent work by wonderful people! https://t.co/5h7GvIaAQx,14,0.658,0.342,0.0,0.8268
314,Fox,Tue Jan 09 20:34:18 +0000 2018,@justkelly_ok 🤗,15,0.0,1.0,0.0,0.0
315,Fox,Tue Jan 09 12:07:03 +0000 2018,@silvianatoader 👏🏻,16,0.0,1.0,0.0,0.0
316,Fox,Tue Jan 09 12:06:48 +0000 2018,@web_goddess Thank you! 🌻,17,0.583,0.417,0.0,0.4199
317,Fox,Tue Jan 09 12:04:48 +0000 2018,"RT @unsplash: Minimal Interior
feat. @fox
https://t.co/wVuQcTKfJS https://t.co/N0LXzFbugy",18,0.0,1.0,0.0,0.0
318,Fox,Tue Jan 09 10:43:14 +0000 2018,RT @sarahmei: Blows my mind that there are still people in the world who don't understand basic stuff like: your intentions don't matter. I…,19,0.098,0.86,0.042,0.3455
319,Fox,Tue Jan 09 08:40:20 +0000 2018,Just a casual first two days on @unsplash. 🙈 https://t.co/YPf9gwAUvo,20,0.205,0.795,0.0,0.2023
320,Fox,Wed Jan 10 06:15:52 +0000 2018,"RT @kf: this is peak portland

also lolsob, wonder how the @portland_state CS department feels about this https://t.co/D4ja7Jinn7",21,0.0,1.0,0.0,0.0
321,Fox,Wed Jan 10 04:55:31 +0000 2018,"@MelissaKaulfuss @PranatiVyas haahahahhahahahahaha

oh dear

too good.",22,0.524,0.476,0.0,0.6705
322,Fox,Wed Jan 10 02:04:05 +0000 2018,"What in the living hell is this, @Portland_State? https://t.co/EjMwZxTPmW",23,0.0,0.635,0.365,-0.6808
323,Fox,Wed Jan 10 02:01:21 +0000 2018,"@kf @Portland_State what the fuck

I had mr peter blocked, so that’s telling too.",24,0.0,0.663,0.337,-0.6808
324,Fox,Wed Jan 10 00:55:37 +0000 2018,RT @msdanifernandez: You cannot call yourself a feminist if you do not believe women simply because they are coming forward about your frie…,25,0.0,1.0,0.0,0.0
325,Fox,Wed Jan 10 00:55:27 +0000 2018,"RT @thalestral: Boys can be feminine
Girls can be feminine
Trans boys can be feminine
Trans girls can be feminine
Trans folk can be feminin…",26,0.0,1.0,0.0,0.0
326,Fox,Wed Jan 10 00:15:18 +0000 2018,RT @EricaJoy: Tech peeps: Be aware that some of your coworkers that don't come from privileged backgrounds are making much more than their…,27,0.0,0.901,0.099,-0.3412
327,Fox,Wed Jan 10 00:12:51 +0000 2018,Organisations and individuals working on inclusion without an understanding of institutional inequality and structu… https://t.co/6e3ON45BiQ,28,0.0,1.0,0.0,0.0
328,Fox,Tue Jan 09 23:51:09 +0000 2018,@unsplash thank you! 🤗,29,0.583,0.417,0.0,0.4199
329,Fox,Tue Jan 09 22:38:08 +0000 2018,RT @HonestToddler: How come people who don’t believe in racism always believe in reverse racism? How does that work? That’s like believing…,30,0.083,0.632,0.285,-0.7941
330,Fox,Tue Jan 09 22:35:08 +0000 2018,"The tech industry—becoming more and more of a sexist parody of itself, every day! https://t.co/6c8KrCRM1K",31,0.0,1.0,0.0,0.0
331,Fox,Tue Jan 09 22:25:18 +0000 2018,"So @intercom released a new book which I’m going to inhale promptly, but the best thing about it is that they encou… https://t.co/3CmsTlW8cu",32,0.216,0.784,0.0,0.7783
332,Fox,Tue Jan 09 22:07:14 +0000 2018,RT @AngelaHanks: *chef’s kiss* https://t.co/E5HCwsoibJ,33,0.0,1.0,0.0,0.0
333,Fox,Tue Jan 09 22:04:40 +0000 2018,Excellent work by wonderful people! https://t.co/5h7GvIaAQx,34,0.658,0.342,0.0,0.8268
334,Fox,Tue Jan 09 20:34:18 +0000 2018,@justkelly_ok 🤗,35,0.0,1.0,0.0,0.0
335,Fox,Tue Jan 09 12:07:03 +0000 2018,@silvianatoader 👏🏻,36,0.0,1.0,0.0,0.0
336,Fox,Tue Jan 09 12:06:48 +0000 2018,@web_goddess Thank you! 🌻,37,0.583,0.417,0.0,0.4199
337,Fox,Tue Jan 09 12:04:48 +0000 2018,"RT @unsplash: Minimal Interior
feat. @fox
https://t.co/wVuQcTKfJS https://t.co/N0LXzFbugy",38,0.0,1.0,0.0,0.0
338,Fox,Tue Jan 09 10:43:14 +0000 2018,RT @sarahmei: Blows my mind that there are still people in the world who don't understand basic stuff like: your intentions don't matter. I…,39,0.098,0.86,0.042,0.3455
339,Fox,Tue Jan 09 08:40:20 +0000 2018,Just a casual first two days on @unsplash. 🙈 https://t.co/YPf9gwAUvo,40,0.205,0.795,0.0,0.2023
340,Fox,Tue Jan 09 02:47:05 +0000 2018,"HAHAHAHAHAHAHAA

discrimination of white males

HAHHAHAHAHAHAHAH

that’s all I have to say.

https://t.co/TyyEfcSRiU",41,0.0,1.0,0.0,0.0
341,Fox,Tue Jan 09 01:22:49 +0000 2018,"I really dislike that seemingly the only way to catch up with people is coffee or, more predominantly, booze. This… https://t.co/OWcuqPG6Sm",42,0.0,0.868,0.132,-0.4391
342,Fox,Tue Jan 09 01:12:42 +0000 2018,"@lynnandtonic Never read the comments, especially from white men.",43,0.0,1.0,0.0,0.0
343,Fox,Mon Jan 08 22:00:37 +0000 2018,@ohhoe best headphones I’ve ever owned after actually expensive on-ears. they’re magical.,44,0.276,0.724,0.0,0.6369
344,Fox,Mon Jan 08 21:49:19 +0000 2018,"Same sex marriage is legal in Australia, which means you have to fix your exclusionary forms. (ht @developerjack)

https://t.co/SCN53u7cEG",45,0.077,0.923,0.0,0.128
345,Fox,Mon Jan 08 21:47:08 +0000 2018,"I’ve spoken at @nordicjs in 2017, and as a fellow organiser, I can easily say it’s one of the best events out there… https://t.co/PoI0fSbmZs",46,0.248,0.752,0.0,0.765
346,Fox,Mon Jan 08 11:00:58 +0000 2018,"@mountain_ghosts A bunch of repos on Github and random tweets, mostly.",47,0.0,1.0,0.0,0.0
347,Fox,Mon Jan 08 10:20:35 +0000 2018,"RT @jesslynnrose: Want to share your ideas with the world?

I'm running a free webinar series on public speaking, aimed at getting you on s…",48,0.245,0.755,0.0,0.7003
348,Fox,Mon Jan 08 09:52:20 +0000 2018,"🔥

“White privilege is an absence of cultural expectations, an absence of violence enacted on your ancestors becaus… https://t.co/kJKIJNWWHz",49,0.111,0.708,0.181,-0.3818
349,Fox,Mon Jan 08 09:41:04 +0000 2018,"“We placate ourselves with the fallacy of meritocracy by insisting that we just don’t see race.

To claim to not se… https://t.co/L54TTWldnG",50,0.071,0.929,0.0,0.1531
350,Fox,Mon Jan 08 07:22:13 +0000 2018,"Squad goals—Natalie Portman.

https://t.co/TQH3F728SJ",51,0.0,1.0,0.0,0.0
351,Fox,Mon Jan 08 05:11:05 +0000 2018,"@web_goddess Yep, the cost depends on the amount of tickets. We also have to find people to cover childcare + live… https://t.co/xVm6lpxQBg",52,0.099,0.901,0.0,0.296
352,Fox,Mon Jan 08 05:08:00 +0000 2018,"“For too long women have not been heard or believed if they dared to speak the truth to power. 

The time of brutal… https://t.co/Zjh4q1rKZq",53,0.091,0.909,0.0,0.3182
353,Fox,Mon Jan 08 05:04:22 +0000 2018,@butwhoiskat Email is best :) hi at thefox.is.,54,0.545,0.455,0.0,0.802
354,Fox,Sun Jan 07 23:36:57 +0000 2018,@callmevlad What I mean is that organisations don’t recognise community work as “valuable experience” outside of re… https://t.co/1ATdscBocn,55,0.0,1.0,0.0,0.0
355,Fox,Sun Jan 07 23:17:28 +0000 2018,STOP WHITEWASHING DIVERSITY.,56,0.0,0.476,0.524,-0.296
356,Fox,Sun Jan 07 23:17:08 +0000 2018,@MylesBorins congratulations! 🎉,57,0.807,0.193,0.0,0.636
357,Fox,Sun Jan 07 23:15:04 +0000 2018,"What really annoys me is no companies recognising community work while here I am doing product, sales, design, deve… https://t.co/47OqLDUqux",58,0.0,0.763,0.237,-0.6478
358,Fox,Sun Jan 07 23:06:14 +0000 2018,"@maybekatz no bras, no masters!",59,0.0,0.39,0.61,-0.5707
359,Fox,Sun Jan 07 22:06:10 +0000 2018,"@web_goddess Yep, there’s nothing here for senior staff. I wouldn’t look for opportunities in Australia. The pay is… https://t.co/VD7wDv6qzf",60,0.226,0.708,0.066,0.5267
360,Fox,Sun Jan 07 21:27:38 +0000 2018,"It’s deeply saddening to see very little to zero commitment to progressing the tech industry, especially from tech giants.",61,0.102,0.745,0.153,-0.2862
361,Fox,Sun Jan 07 21:23:06 +0000 2018,To make it clear: the support for JSConf and CSSConf Australia diversity programs comes from a few smaller Australi… https://t.co/P4oOemtIJL,62,0.238,0.762,0.0,0.6486
362,Fox,Sun Jan 07 06:04:08 +0000 2018,I’ve spent a little bit of time with my photo backlog today and decided to publish a few selected shots to… https://t.co/Erhjfvffzs,63,0.0,1.0,0.0,0.0
363,Fox,Sun Jan 07 04:16:20 +0000 2018,"@unsplash 🙇🏻‍♀️ That makes sense, thank you! 

Probably good idea to add it somewhere to the help section as I coul… https://t.co/wWyZEK5Lew",64,0.318,0.682,0.0,0.8122
364,Fox,Sun Jan 07 04:10:19 +0000 2018,"RT @LilyEvansMFC: Why some women are ""rude"" or ""cold"" or ""standoffish"" to men in public: a thread",65,0.0,1.0,0.0,0.0
365,Fox,Sun Jan 07 03:59:03 +0000 2018,"RT @veryann0yed: Reasons to hit the gym that aren’t patriarchal beauty standards:
- outrun the cops
- outlive ur enemies
- more stamina for…",66,0.229,0.655,0.116,0.4754
366,Fox,Sun Jan 07 01:41:59 +0000 2018,"@unsplash 👋 are uploads limited in quantity? I can find the limit in the UI, but no help articles.",67,0.163,0.642,0.195,0.0772
367,Fox,Sat Jan 06 22:42:50 +0000 2018,@EmilyGorcenski This reminds me of the best sign I’ve seen at a pharmacy in Australia. Must be in the men’s section. https://t.co/VdKV6HXbIL,68,0.174,0.826,0.0,0.6369
368,Fox,Sat Jan 06 22:29:07 +0000 2018,Went to see Jungle for the second time yesterday. First row. 😍 (iPhone X) https://t.co/wTD2cq8JJQ,69,0.0,1.0,0.0,0.0
369,Fox,Sat Jan 06 22:24:27 +0000 2018,@anubhamane 👏🏻,70,0.0,1.0,0.0,0.0
370,Fox,Sat Jan 06 22:24:22 +0000 2018,"RT @anubhamane: Followong the tips given by @fox , this time I didn't copy but myself wrote code of conduct for an upcoming Python event. T…",71,0.0,1.0,0.0,0.0
371,Fox,Fri Jan 05 23:47:14 +0000 2018,"Finally @jack confirms that “world leaders” can freely incite violence, harass and abuse on Twitter because no rule… https://t.co/Vp8OS6igOO",72,0.095,0.458,0.448,-0.8957
372,Fox,Fri Jan 05 21:43:52 +0000 2018,@Shpigford Doesn’t have cables would probably yield millions too.,73,0.0,1.0,0.0,0.0
373,Fox,Fri Jan 05 21:43:06 +0000 2018,"RT @frameshiftllc: Ask me about giving this talk at your tech company, on how it can implement the Paradox of Tolerance while valuing free…",74,0.246,0.704,0.049,0.6808
374,Fox,Fri Jan 05 21:42:45 +0000 2018,@waferbaby Dan you should know how to Australia properly,75,0.0,1.0,0.0,0.0
375,Fox,Fri Jan 05 21:41:49 +0000 2018,RT @mspowahs: Pictured: the difference between diversity and inclusion https://t.co/7lNrn04mhC,76,0.0,1.0,0.0,0.0
376,Fox,Fri Jan 05 20:34:32 +0000 2018,RT @mspowahs: trans femgineer culture is having to email the organizers of all the WOMEN WHO ______ events to specifically verify trans inc…,77,0.0,1.0,0.0,0.0
377,Fox,Fri Jan 05 20:25:36 +0000 2018,@bitandbang 👋🏻 I’ve seen it around. I’ll have a look once be CFP is out. :),78,0.176,0.824,0.0,0.4588
378,Fox,Fri Jan 05 20:24:49 +0000 2018,@lsmith The changes were dropped. I’m happy with it as I have very supportive patrons. It’s nice to have some rewar… https://t.co/aYtblwqCDG,79,0.333,0.667,0.0,0.8399
379,Fox,Fri Jan 05 09:44:04 +0000 2018,@lsmith not yet.,80,0.0,1.0,0.0,0.0
